x Xe ne tau dtaudx ddtauddx g dgdx ddgddx 
-7.84818 1 4.23179e+09 171.087 -402.301 517.05 2.00591e-72 8.04239e-70 3.16441e-67 
-7.84708 1 4.21784e+09 170.645 -401.732 516.373 3.11723e-72 1.24804e-69 4.90384e-67 
-7.84598 1 4.20394e+09 170.203 -401.165 515.697 4.84122e-72 1.93552e-69 7.59466e-67 
-7.84488 1 4.19009e+09 169.762 -400.598 515.023 7.51399e-72 2.99984e-69 1.17546e-66 
-7.84378 1 4.17629e+09 169.322 -400.032 514.349 1.16551e-71 4.64651e-69 1.81819e-66 
-7.84268 1 4.16253e+09 168.882 -399.466 513.675 1.80672e-71 7.19259e-69 2.81059e-66 
-7.84158 1 4.14881e+09 168.443 -398.901 513.003 2.79894e-71 1.11269e-68 4.34196e-66 
-7.84048 1 4.13514e+09 168.004 -398.337 512.331 4.3334e-71 1.72025e-68 6.70354e-66 
-7.83938 1 4.12152e+09 167.567 -397.774 511.66 6.70492e-71 2.65791e-68 1.03432e-65 
-7.83828 1 4.10794e+09 167.129 -397.212 510.99 1.03679e-70 4.10413e-68 1.5949e-65 
-7.83718 1 4.0944e+09 166.693 -396.65 510.321 1.6022e-70 6.33333e-68 2.45779e-65 
-7.83608 1 4.08091e+09 166.257 -396.089 509.652 2.47444e-70 9.76731e-68 3.78519e-65 
-7.83498 1 4.06747e+09 165.821 -395.529 508.985 3.81916e-70 1.50539e-67 5.82589e-65 
-7.83388 1 4.05406e+09 165.386 -394.969 508.318 5.89104e-70 2.31877e-67 8.96126e-65 
-7.83278 1 4.04071e+09 164.952 -394.41 507.651 9.08131e-70 3.56942e-67 1.37755e-64 
-7.83168 1 4.02739e+09 164.519 -393.852 506.986 1.39907e-69 5.49124e-67 2.11632e-64 
-7.83058 1 4.01412e+09 164.086 -393.295 506.321 2.15408e-69 8.4426e-67 3.24927e-64 
-7.82948 1 4.0009e+09 163.653 -392.738 505.658 3.3145e-69 1.29723e-66 4.98569e-64 
-7.82838 1 3.98771e+09 163.221 -392.182 504.995 5.09694e-69 1.99201e-66 7.64537e-64 
-7.82728 1 3.97457e+09 162.79 -391.627 504.332 7.83312e-69 3.05703e-66 1.17167e-63 
-7.82618 1 3.96148e+09 162.36 -391.072 503.671 1.20308e-68 4.6886e-66 1.79452e-63 
-7.82508 1 3.94843e+09 161.93 -390.519 503.01 1.84668e-68 7.18656e-66 2.74679e-63 
-7.82398 1 3.93542e+09 161.501 -389.966 502.35 2.83284e-68 1.10087e-65 4.20182e-63 
-7.82288 1 3.92245e+09 161.072 -389.413 501.691 4.343e-68 1.68533e-65 6.42371e-63 
-7.82178 1 3.90953e+09 160.644 -388.862 501.033 6.65415e-68 2.57852e-65 9.81455e-63 
-7.82068 1 3.89664e+09 160.216 -388.311 500.375 1.0189e-67 3.9427e-65 1.49862e-62 
-7.81958 1 3.88381e+09 159.789 -387.761 499.718 1.55923e-67 6.02495e-65 2.28691e-62 
-7.81848 1 3.87101e+09 159.363 -387.212 499.062 2.38465e-67 9.20131e-65 3.48773e-62 
-7.81738 1 3.85825e+09 158.937 -386.663 498.407 3.64482e-67 1.40438e-64 5.31588e-62 
-7.81628 1 3.84554e+09 158.512 -386.115 497.753 5.56757e-67 2.14218e-64 8.09738e-62 
-7.81518 1 3.83287e+09 158.088 -385.568 497.099 8.4995e-67 3.26563e-64 1.23269e-61 
-7.81408 1 3.82024e+09 157.664 -385.021 496.446 1.29676e-66 4.97526e-64 1.87542e-61 
-7.81298 1 3.80765e+09 157.241 -384.475 495.794 1.97727e-66 7.57536e-64 2.85157e-61 
-7.81188 1 3.79511e+09 156.818 -383.93 495.142 3.01308e-66 1.15274e-63 4.3332e-61 
-7.81078 1 3.7826e+09 156.396 -383.386 494.492 4.58877e-66 1.75306e-63 6.5807e-61 
-7.80968 1 3.77014e+09 155.975 -382.842 493.842 6.98427e-66 2.66443e-63 9.98794e-61 
-7.80858 1 3.75772e+09 155.554 -382.299 493.193 1.06239e-65 4.04717e-63 1.51502e-60 
-7.80748 1 3.74534e+09 155.133 -381.757 492.544 1.61507e-65 6.14382e-63 2.2967e-60 
-7.80638 1 3.733e+09 154.714 -381.216 491.897 2.4538e-65 9.3211e-63 3.4796e-60 
-7.80528 1 3.7207e+09 154.295 -380.675 491.25 3.72587e-65 1.41331e-62 5.2686e-60 
-7.80418 1 3.70844e+09 153.876 -380.135 490.604 5.65402e-65 2.14165e-62 7.97267e-60 
-7.80308 1 3.69622e+09 153.458 -379.596 489.959 8.57491e-65 3.24342e-62 1.20574e-59 
-7.80198 1 3.68404e+09 153.041 -379.057 489.314 1.2997e-64 4.90906e-62 1.82241e-59 
-7.80088 1 3.6719e+09 152.624 -378.519 488.67 1.9688e-64 7.4257e-62 2.75284e-59 
-7.79978 1 3.6598e+09 152.208 -377.982 488.027 2.98059e-64 1.12258e-61 4.15583e-59 
-7.79868 1 3.64774e+09 151.793 -377.445 487.385 4.50968e-64 1.69607e-61 6.27016e-59 
-7.79758 1 3.63573e+09 151.378 -376.909 486.744 6.8192e-64 2.56102e-61 9.45459e-59 
-7.79648 1 3.62375e+09 150.963 -376.374 486.103 1.03054e-63 3.86479e-61 1.42479e-58 
-7.79538 1 3.61181e+09 150.55 -375.84 485.463 1.55647e-63 5.82885e-61 2.14587e-58 
-7.79428 1 3.59991e+09 150.136 -375.306 484.824 2.34943e-63 8.78587e-61 3.22999e-58 
-7.79318 1 3.58804e+09 149.724 -374.773 484.185 3.54428e-63 1.32352e-60 4.85896e-58 
-7.79208 1 3.57622e+09 149.312 -374.241 483.547 5.34367e-63 1.99262e-60 7.30517e-58 
-7.79098 1 3.56444e+09 148.9 -373.709 482.911 8.05187e-63 2.99821e-60 1.09765e-57 
-7.78988 1 3.5527e+09 148.49 -373.178 482.274 1.21255e-62 4.50864e-60 1.64832e-57 
-7.78878 1 3.54099e+09 148.079 -372.648 481.639 1.82495e-62 6.77604e-60 2.47381e-57 
-7.78768 1 3.52932e+09 147.67 -372.119 481.004 2.74503e-62 1.01778e-59 3.71055e-57 
-7.78658 1 3.51769e+09 147.261 -371.59 480.37 4.12658e-62 1.52784e-59 5.56234e-57 
-7.78548 1 3.5061e+09 146.852 -371.062 479.737 6.19986e-62 2.29218e-59 8.33342e-57 
-7.78438 1 3.49455e+09 146.444 -370.534 479.104 9.30938e-62 3.43691e-59 1.24778e-56 
-7.78328 1 3.48304e+09 146.037 -370.007 478.473 1.39704e-61 5.15034e-59 1.86723e-56 
-7.78218 1 3.47156e+09 145.63 -369.481 477.842 2.09529e-61 7.7135e-59 2.7926e-56 
-7.78108 1 3.46012e+09 145.224 -368.956 477.213 3.14071e-61 1.15456e-58 4.17413e-56 
-7.77998 1 3.44872e+09 144.818 -368.431 476.583 4.70501e-61 1.72715e-58 6.23553e-56 
-7.77888 1 3.43736e+09 144.413 -367.908 475.951 7.0444e-61 2.58221e-58 9.30958e-56 
-7.77778 1 3.42603e+09 144.009 -367.384 475.323 1.05409e-60 3.85838e-58 1.38911e-55 
-7.77668 1 3.41474e+09 143.605 -366.862 474.702 1.57637e-60 5.76192e-58 2.07153e-55 
-7.77558 1 3.40349e+09 143.202 -366.34 474.086 2.35609e-60 8.59964e-58 3.08744e-55 
-7.77448 1 3.39228e+09 142.799 -365.819 473.463 3.51946e-60 1.28276e-57 4.59891e-55 
-7.77338 1 3.3811e+09 142.397 -365.298 472.83 5.25426e-60 1.91231e-57 6.84641e-55 
-7.77228 1 3.36996e+09 141.995 -364.778 472.197 7.83967e-60 2.84921e-57 1.01864e-54 
-7.77118 1 3.35886e+09 141.594 -364.259 471.571 1.16906e-59 4.2427e-57 1.51472e-54 
-7.77008 1 3.34779e+09 141.194 -363.741 470.951 1.74231e-59 6.31411e-57 2.2511e-54 
-7.76898 1 3.33676e+09 140.794 -363.223 470.331 2.59519e-59 9.39148e-57 3.34356e-54 
-7.76788 1 3.32577e+09 140.395 -362.706 469.709 3.86335e-59 1.39607e-56 4.96337e-54 
-7.76678 1 3.31481e+09 139.996 -362.19 469.088 5.74795e-59 2.07413e-56 7.36371e-54 
-7.76568 1 3.30389e+09 139.598 -361.674 468.468 8.54702e-59 3.07976e-56 1.09187e-53 
-7.76458 1 3.293e+09 139.2 -361.159 467.849 1.2702e-58 4.57038e-56 1.61807e-53 
-7.76348 1 3.28215e+09 138.803 -360.644 467.231 1.8866e-58 6.77861e-56 2.3965e-53 
-7.76238 1 3.27133e+09 138.407 -360.131 466.613 2.80055e-58 1.00481e-55 3.54742e-53 
-7.76128 1 3.26056e+09 138.011 -359.618 465.996 4.15492e-58 1.48861e-55 5.24809e-53 
-7.76018 1 3.24981e+09 137.615 -359.105 465.38 6.16079e-58 2.20411e-55 7.75971e-53 
-7.75908 1 3.23911e+09 137.221 -358.594 464.765 9.12989e-58 3.26168e-55 1.14669e-52 
-7.75798 1 3.22843e+09 136.826 -358.083 464.15 1.35223e-57 4.82397e-55 1.69356e-52 
-7.75688 1 3.2178e+09 136.433 -357.573 463.536 2.00166e-57 7.13056e-55 2.49983e-52 
-7.75578 1 3.20719e+09 136.04 -357.063 462.923 2.96133e-57 1.05341e-54 3.68788e-52 
-7.75468 1 3.19663e+09 135.647 -356.554 462.311 4.37866e-57 1.55536e-54 5.43751e-52 
-7.75358 1 3.18609e+09 135.255 -356.046 461.699 6.4707e-57 2.2952e-54 8.01271e-52 
-7.75248 1 3.1756e+09 134.864 -355.538 461.088 9.55695e-57 3.38506e-54 1.18009e-51 
-7.75138 1 3.16513e+09 134.473 -355.031 460.478 1.41073e-56 4.98964e-54 1.73704e-51 
-7.75028 1 3.1547e+09 134.083 -354.525 459.868 2.08127e-56 7.35074e-54 2.55542e-51 
-7.74917 1 3.14431e+09 133.693 -354.02 459.26 3.06881e-56 1.08231e-53 3.75728e-51 
-7.74807 1 3.13395e+09 133.304 -353.515 458.651 4.5224e-56 1.59268e-53 5.5213e-51 
-7.74697 1 3.12362e+09 132.915 -353.01 458.044 6.66083e-56 2.34242e-53 8.10903e-51 
-7.74587 1 3.11333e+09 132.527 -352.507 457.437 9.80497e-56 3.44319e-53 1.1903e-50 
-7.74477 1 3.10307e+09 132.139 -352.004 456.831 1.44253e-55 5.05844e-53 1.74623e-50 
-7.74367 1 3.09285e+09 131.752 -351.502 456.226 2.1211e-55 7.42731e-53 2.56039e-50 
-7.74257 1 3.08266e+09 131.366 -351 455.622 3.11716e-55 1.08995e-52 3.75207e-50 
-7.74147 1 3.0725e+09 130.98 -350.499 455.018 4.57843e-55 1.59861e-52 5.49536e-50 
-7.74037 1 3.06238e+09 130.595 -349.999 454.415 6.72103e-55 2.34336e-52 8.04419e-50 
-7.73927 1 3.05229e+09 130.21 -349.499 453.813 9.86088e-55 3.43318e-52 1.17687e-49 
-7.73817 1 3.04223e+09 129.826 -349 453.211 1.44596e-54 5.02707e-52 1.72083e-49 
-7.73707 1 3.03221e+09 129.442 -348.502 452.61 2.11914e-54 7.35691e-52 2.51482e-49 
-7.73597 1 3.02222e+09 129.059 -348.005 452.01 3.10402e-54 1.07606e-51 3.67315e-49 
-7.73487 1 3.01226e+09 128.677 -347.508 451.411 4.54415e-54 1.57305e-51 5.36207e-49 
-7.73377 1 3.00233e+09 128.295 -347.011 450.812 6.64879e-54 2.29832e-51 7.82327e-49 
-7.73267 1 2.99244e+09 127.913 -346.516 450.214 9.7229e-54 3.35614e-51 1.14079e-48 
-7.73157 1 2.98258e+09 127.532 -346.021 449.617 1.42106e-53 4.89816e-51 1.66261e-48 
-7.73047 1 2.97275e+09 127.152 -345.527 449.02 2.07583e-53 7.1448e-51 2.42178e-48 
-7.72937 1 2.96296e+09 126.772 -345.033 448.424 3.03065e-53 1.04162e-50 3.52569e-48 
-7.72827 1 2.9532e+09 126.393 -344.54 447.829 4.42226e-53 1.51774e-50 5.13001e-48 
-7.72717 1 2.94346e+09 126.014 -344.048 447.235 6.44937e-53 2.21027e-50 7.46029e-48 
-7.72607 1 2.93377e+09 125.636 -343.556 446.641 9.40058e-53 3.21706e-50 1.08432e-47 
-7.72497 1 2.9241e+09 125.258 -343.065 446.048 1.36949e-52 4.67993e-50 1.57516e-47 
-7.72387 1 2.91447e+09 124.881 -342.575 445.456 1.994e-52 6.80431e-50 2.28696e-47 
-7.72277 1 2.90486e+09 124.504 -342.085 444.864 2.90175e-52 9.88768e-50 3.31861e-47 
-7.72167 1 2.89529e+09 124.128 -341.596 444.273 4.22046e-52 1.43605e-49 4.81306e-47 
-7.72057 1 2.88575e+09 123.753 -341.107 443.683 6.13517e-52 2.08456e-49 6.97673e-47 
-7.71947 1 2.87624e+09 123.378 -340.62 443.094 8.91375e-52 3.02429e-49 1.01076e-46 
-7.71837 1 2.86677e+09 123.003 -340.132 442.505 1.29438e-51 4.38531e-49 1.46357e-46 
-7.71727 1 2.85732e+09 122.629 -339.646 441.917 1.87857e-51 6.35542e-49 2.11809e-46 
-7.71617 1 2.84791e+09 122.256 -339.16 441.329 2.72498e-51 9.20567e-49 3.06368e-46 
-7.71507 1 2.83852e+09 121.883 -338.675 440.743 3.95064e-51 1.33271e-48 4.42904e-46 
-7.71397 1 2.82917e+09 121.511 -338.19 440.157 5.72452e-51 1.92834e-48 6.39947e-46 
-7.71287 1 2.81985e+09 121.139 -337.706 439.572 8.29047e-51 2.78868e-48 9.2416e-46 
-7.71177 1 2.81056e+09 120.768 -337.223 438.987 1.20002e-50 4.03073e-48 1.33389e-45 
-7.71067 1 2.8013e+09 120.397 -336.741 438.403 1.73607e-50 5.82288e-48 1.92424e-45 
-7.70957 1 2.79207e+09 120.027 -336.259 437.82 2.51024e-50 8.40739e-48 2.7744e-45 
-7.70847 1 2.78287e+09 119.657 -335.777 437.238 3.62771e-50 1.21326e-47 3.99806e-45 
-7.70737 1 2.7737e+09 119.288 -335.297 436.656 5.23987e-50 1.74992e-47 5.75836e-45 
-7.70627 0.999999 2.76456e+09 118.919 -334.817 436.075 7.56447e-50 2.52262e-47 8.28932e-45 
-7.70517 0.999999 2.75545e+09 118.551 -334.337 435.495 1.09146e-49 3.63459e-47 1.19264e-44 
-7.70407 0.999999 2.74637e+09 118.184 -333.858 434.915 1.57401e-49 5.23397e-47 1.71503e-44 
-7.70297 0.999999 2.73732e+09 117.817 -333.38 434.336 2.26871e-49 7.53317e-47 2.46492e-44 
-7.70187 0.999999 2.7283e+09 117.45 -332.903 433.758 3.2683e-49 1.08367e-46 3.54085e-44 
-7.70077 0.999999 2.71931e+09 117.084 -332.426 433.18 4.70584e-49 1.55807e-46 5.08373e-44 
-7.69967 0.999999 2.71035e+09 116.719 -331.95 432.603 6.77212e-49 2.23897e-46 7.29509e-44 
-7.69857 0.999999 2.70142e+09 116.354 -331.474 432.027 9.74057e-49 3.21576e-46 1.04629e-43 
-7.69747 0.999999 2.69252e+09 115.99 -330.999 431.452 1.40029e-48 4.61626e-46 1.49984e-43 
-7.69637 0.999999 2.68365e+09 115.626 -330.525 430.877 2.01198e-48 6.62325e-46 2.14887e-43 
-7.69527 0.999999 2.67481e+09 115.262 -330.051 430.303 2.88936e-48 9.49785e-46 3.07715e-43 
-7.69417 0.999999 2.66599e+09 114.899 -329.578 429.73 4.1472e-48 1.3613e-45 4.40415e-43 
-7.69307 0.999999 2.65721e+09 114.537 -329.106 429.157 5.94953e-48 1.95009e-45 6.30011e-43 
-7.69197 0.999999 2.64845e+09 114.175 -328.634 428.585 8.53069e-48 2.7921e-45 9.0076e-43 
-7.69087 0.999999 2.63973e+09 113.814 -328.163 428.014 1.22253e-47 3.9956e-45 1.2872e-42 
-7.68977 0.999999 2.63103e+09 113.453 -327.692 427.443 1.7511e-47 5.71488e-45 1.83846e-42 
-7.68867 0.999999 2.62236e+09 113.093 -327.222 426.873 2.5069e-47 8.16973e-45 2.62446e-42 
-7.68757 0.999999 2.61372e+09 112.733 -326.753 426.304 3.58707e-47 1.1673e-44 3.74456e-42 
-7.68647 0.999999 2.60511e+09 112.374 -326.284 425.735 5.13e-47 1.667e-44 5.33995e-42 
-7.68537 0.999999 2.59653e+09 112.015 -325.816 425.167 7.33283e-47 2.37938e-44 7.61113e-42 
-7.68427 0.999999 2.58797e+09 111.657 -325.349 424.6 1.04762e-46 3.39445e-44 1.08427e-41 
-7.68317 0.999999 2.57944e+09 111.3 -324.882 424.034 1.49592e-46 4.84005e-44 1.54384e-41 
-7.68207 0.999999 2.57094e+09 110.942 -324.416 423.468 2.13498e-46 6.89776e-44 2.19708e-41 
-7.68097 0.999999 2.56247e+09 110.586 -323.95 422.903 3.04548e-46 9.82526e-44 3.1251e-41 
-7.67987 0.999999 2.55403e+09 110.23 -323.485 422.339 4.34205e-46 1.3988e-43 4.44285e-41 
-7.67877 0.999999 2.54561e+09 109.874 -323.021 421.775 6.18746e-46 1.99044e-43 6.313e-41 
-7.67767 0.999999 2.53723e+09 109.519 -322.557 421.212 8.81268e-46 2.83085e-43 8.96579e-41 
-7.67657 0.999999 2.52887e+09 109.164 -322.094 420.649 1.25453e-45 4.02407e-43 1.27268e-40 
-7.67547 0.999999 2.52053e+09 108.81 -321.632 420.088 1.78499e-45 5.71731e-43 1.80563e-40 
-7.67437 0.999999 2.51223e+09 108.457 -321.17 419.527 2.53844e-45 8.1189e-43 2.56046e-40 
-7.67327 0.999999 2.50395e+09 108.104 -320.709 418.966 3.6081e-45 1.15234e-42 3.62899e-40 
-7.67217 0.999999 2.4957e+09 107.751 -320.248 418.407 5.1259e-45 1.63473e-42 5.14083e-40 
-7.67107 0.999999 2.48748e+09 107.399 -319.788 417.848 7.27849e-45 2.31788e-42 7.27881e-40 
-7.66997 0.999999 2.47928e+09 107.048 -319.329 417.289 1.03298e-44 3.28485e-42 1.03007e-39 
-7.66887 0.999999 2.47111e+09 106.696 -318.87 416.732 1.4653e-44 4.65287e-42 1.45699e-39 
-7.66777 0.999999 2.46297e+09 106.346 -318.412 416.175 2.07749e-44 6.5873e-42 2.0598e-39 
-7.66667 0.999999 2.45486e+09 105.996 -317.954 415.619 2.94396e-44 9.32126e-42 2.91054e-39 
-7.66557 0.999999 2.44677e+09 105.646 -317.497 415.063 4.16973e-44 1.31833e-41 4.1106e-39 
-7.66447 0.999999 2.43871e+09 105.297 -317.041 414.508 5.90291e-44 1.8636e-41 5.80253e-39 
-7.66337 0.999999 2.43067e+09 104.949 -316.585 413.954 8.35229e-44 2.63309e-41 8.18676e-39 
-7.66227 0.999998 2.42266e+09 104.601 -316.13 413.401 1.18121e-43 3.71844e-41 1.15449e-38 
-7.66117 0.999998 2.41468e+09 104.253 -315.676 412.848 1.66968e-43 5.24853e-41 1.62723e-38 
-7.66007 0.999998 2.40672e+09 103.906 -315.222 412.295 2.35896e-43 7.40454e-41 2.2924e-38 
-7.65897 0.999998 2.39879e+09 103.56 -314.769 411.744 3.33112e-43 1.0441e-40 3.22786e-38 
-7.65787 0.999998 2.39089e+09 103.214 -314.316 411.193 4.70159e-43 1.47153e-40 4.54279e-38 
-7.65677 0.999998 2.38301e+09 102.868 -313.864 410.643 6.63259e-43 2.0729e-40 6.3902e-38 
-7.65567 0.999998 2.37516e+09 102.523 -313.412 410.094 9.35203e-43 2.91859e-40 8.98443e-38 
-7.65457 0.999998 2.36733e+09 102.179 -312.962 409.545 1.31799e-42 4.10726e-40 1.26256e-37 
-7.65347 0.999998 2.35953e+09 101.835 -312.511 408.997 1.85654e-42 5.77718e-40 1.77335e-37 
-7.65237 0.999998 2.35176e+09 101.491 -312.062 408.449 2.61385e-42 8.12202e-40 2.48957e-37 
-7.65127 0.999998 2.34401e+09 101.148 -311.613 407.902 3.67825e-42 1.14129e-39 3.49333e-37 
-7.65017 0.999998 2.33629e+09 100.805 -311.164 407.356 5.17355e-42 1.60294e-39 4.89935e-37 
-7.64906 0.999998 2.32859e+09 100.463 -310.716 406.811 7.27314e-42 2.2502e-39 6.86791e-37 
-7.64796 0.999998 2.32092e+09 100.122 -310.269 406.266 1.02198e-41 3.15727e-39 9.62267e-37 
-7.64686 0.999998 2.31327e+09 99.7806 -309.823 405.722 1.43531e-41 4.42782e-39 1.34758e-36 
-7.64576 0.999998 2.30565e+09 99.44 -309.376 405.179 2.01483e-41 6.20659e-39 1.88624e-36 
-7.64466 0.999998 2.29805e+09 99.0999 -308.931 404.636 2.82695e-41 8.69569e-39 2.63893e-36 
-7.64356 0.999997 2.29048e+09 98.7603 -308.486 404.094 3.96446e-41 1.2177e-38 3.69017e-36 
-7.64246 0.999997 2.28293e+09 98.4212 -308.042 403.552 5.55697e-41 1.70438e-38 5.15765e-36 
-7.64136 0.999997 2.27541e+09 98.0825 -307.598 403.012 7.78538e-41 2.38441e-38 7.20518e-36 
-7.64026 0.999997 2.26791e+09 97.7444 -307.155 402.472 1.09021e-40 3.33412e-38 1.00607e-35 
-7.63916 0.999997 2.26044e+09 97.4067 -306.713 401.932 1.52591e-40 4.65984e-38 1.40409e-35 
-7.63806 0.999997 2.25299e+09 97.0696 -306.271 401.394 2.13469e-40 6.50953e-38 1.95863e-35 
-7.63696 0.999997 2.24557e+09 96.7329 -305.83 400.856 2.98491e-40 9.08901e-38 2.73086e-35 
-7.63586 0.999997 2.23817e+09 96.3967 -305.389 400.318 4.17173e-40 1.26845e-37 3.80571e-35 
-7.63476 0.999997 2.23079e+09 96.0609 -304.949 399.782 5.82761e-40 1.76937e-37 5.30103e-35 
-7.63366 0.999997 2.22344e+09 95.7257 -304.509 399.246 8.13683e-40 2.46691e-37 7.38031e-35 
-7.63256 0.999997 2.21612e+09 95.391 -304.07 398.71 1.13556e-39 3.43779e-37 1.02702e-34 
-7.63146 0.999997 2.20881e+09 95.0567 -303.632 398.175 1.584e-39 4.78845e-37 1.42848e-34 
-7.63036 0.999996 2.20154e+09 94.7229 -303.194 397.641 2.20846e-39 6.66655e-37 1.98591e-34 
-7.62926 0.999996 2.19428e+09 94.3896 -302.757 397.108 3.07763e-39 9.2768e-37 2.75953e-34 
-7.62816 0.999996 2.18705e+09 94.0568 -302.321 396.575 4.28682e-39 1.29029e-36 3.83268e-34 
-7.62706 0.999996 2.17984e+09 93.7244 -301.885 396.043 5.96821e-39 1.79377e-36 5.3206e-34 
-7.62596 0.999996 2.17266e+09 93.3925 -301.449 395.512 8.30511e-39 2.49252e-36 7.38262e-34 
-7.62486 0.999996 2.1655e+09 93.0612 -301.014 394.982 1.15515e-38 3.4618e-36 1.02389e-33 
-7.62376 0.999996 2.15837e+09 92.7303 -300.58 394.452 1.60592e-38 4.8057e-36 1.41934e-33 
-7.62266 0.999996 2.15126e+09 92.3998 -300.147 393.922 2.23153e-38 6.66815e-36 1.96659e-33 
-7.62156 0.999996 2.14417e+09 92.0699 -299.713 393.394 3.09937e-38 9.24797e-36 2.72353e-33 
-7.62046 0.999995 2.1371e+09 91.7404 -299.281 392.866 4.30266e-38 1.28198e-35 3.77002e-33 
-7.61936 0.999995 2.13006e+09 91.4114 -298.849 392.338 5.97028e-38 1.77627e-35 5.21614e-33 
-7.61826 0.999995 2.12304e+09 91.0828 -298.418 391.812 8.2803e-38 2.45997e-35 7.21354e-33 
-7.61716 0.999995 2.11605e+09 90.7548 -297.987 391.286 1.14787e-37 3.40522e-35 9.97106e-33 
-7.61606 0.999995 2.10907e+09 90.4272 -297.557 390.761 1.59049e-37 4.71144e-35 1.37762e-32 
-7.61496 0.999995 2.10212e+09 90.1001 -297.127 390.236 2.20275e-37 6.51565e-35 1.90243e-32 
-7.61386 0.999994 2.0952e+09 89.7735 -296.698 389.712 3.04926e-37 9.00651e-35 2.62594e-32 
-7.61276 0.999994 2.08829e+09 89.4473 -296.27 389.189 4.21908e-37 1.24437e-34 3.6229e-32 
-7.61166 0.999994 2.08141e+09 89.1216 -295.842 388.666 5.83495e-37 1.71846e-34 4.996e-32 
-7.61056 0.999994 2.07455e+09 88.7964 -295.415 388.144 8.06589e-37 2.37205e-34 6.88627e-32 
-7.60946 0.999994 2.06772e+09 88.4716 -294.988 387.623 1.11446e-36 3.27268e-34 9.48727e-32 
-7.60836 0.999994 2.06091e+09 88.1473 -294.562 387.103 1.53911e-36 4.51316e-34 1.30645e-31 
-7.60726 0.999993 2.05411e+09 87.8235 -294.136 386.583 2.12459e-36 6.2209e-34 1.79822e-31 
-7.60616 0.999993 2.04735e+09 87.5002 -293.711 386.064 2.9314e-36 8.57083e-34 2.47395e-31 
-7.60506 0.999993 2.0406e+09 87.1773 -293.287 385.545 4.04271e-36 1.18029e-33 3.40199e-31 
-7.60396 0.999993 2.03388e+09 86.8549 -292.863 385.027 5.57272e-36 1.62463e-33 4.67599e-31 
-7.60286 0.999993 2.02717e+09 86.5329 -292.44 384.51 7.6782e-36 2.23519e-33 6.42408e-31 
-7.60176 0.999992 2.02049e+09 86.2115 -292.017 383.994 1.05742e-35 3.07378e-33 8.82157e-31 
-7.60066 0.999992 2.01384e+09 85.8904 -291.595 383.478 1.45559e-35 4.22504e-33 1.21082e-30 
-7.59956 0.999992 2.0072e+09 85.5699 -291.173 382.963 2.00274e-35 5.80478e-33 1.66116e-30 
-7.59846 0.999992 2.00059e+09 85.2498 -290.752 382.449 2.75429e-35 7.9715e-33 2.27793e-30 
-7.59736 0.999991 1.99399e+09 84.9302 -290.332 381.935 3.78611e-35 1.09419e-32 3.12226e-30 
-7.59626 0.999991 1.98742e+09 84.611 -289.912 381.422 5.20208e-35 1.50122e-32 4.27756e-30 
-7.59516 0.999991 1.98088e+09 84.2923 -289.492 380.91 7.1443e-35 2.05871e-32 5.85765e-30 
-7.59406 0.99999 1.97435e+09 83.974 -289.074 380.398 9.80714e-35 2.82193e-32 8.0177e-30 
-7.59296 0.99999 1.96784e+09 83.6563 -288.656 379.887 1.34563e-34 3.86632e-32 1.09692e-29 
-7.59186 0.99999 1.96136e+09 83.3389 -288.238 379.377 1.84547e-34 5.29479e-32 1.50004e-29 
-7.59076 0.99999 1.95489e+09 83.0221 -287.821 378.867 2.52983e-34 7.2477e-32 2.05035e-29 
-7.58966 0.999989 1.94845e+09 82.7057 -287.404 378.358 3.46637e-34 9.91637e-32 2.80128e-29 
-7.58856 0.999989 1.94203e+09 82.3897 -286.988 377.85 4.74745e-34 1.35614e-31 3.82547e-29 
-7.58746 0.999989 1.93563e+09 82.0742 -286.573 377.343 6.49901e-34 1.85379e-31 5.22172e-29 
-7.58636 0.999988 1.92925e+09 81.7592 -286.158 376.836 8.89274e-34 2.53289e-31 7.12434e-29 
-7.58526 0.999988 1.9229e+09 81.4446 -285.744 376.33 1.21626e-33 3.45919e-31 9.71577e-29 
-7.58416 0.999987 1.91656e+09 81.1305 -285.33 375.825 1.66271e-33 4.72209e-31 1.32438e-28 
-7.58306 0.999987 1.91025e+09 80.8168 -284.917 375.32 2.27202e-33 6.44312e-31 1.80446e-28 
-7.58196 0.999987 1.90395e+09 80.5036 -284.504 374.816 3.1032e-33 8.78742e-31 2.45746e-28 
-7.58086 0.999986 1.89768e+09 80.1909 -284.092 374.313 4.23653e-33 1.19792e-30 3.34525e-28 
-7.57976 0.999986 1.89142e+09 79.8786 -283.681 373.811 5.78114e-33 1.6323e-30 4.5517e-28 
-7.57866 0.999985 1.88519e+09 79.5667 -283.27 373.309 7.88533e-33 2.22318e-30 6.19045e-28 
-7.57756 0.999985 1.87898e+09 79.2553 -282.859 372.808 1.07505e-32 3.02658e-30 8.41538e-28 
-7.57646 0.999984 1.87279e+09 78.9444 -282.45 372.308 1.46503e-32 4.11845e-30 1.14348e-27 
-7.57536 0.999984 1.86661e+09 78.6339 -282.04 371.808 1.99556e-32 5.6017e-30 1.55306e-27 
-7.57426 0.999983 1.86046e+09 78.3238 -281.631 371.309 2.71698e-32 7.6157e-30 2.1084e-27 
