z dL
0.00561684 7.43479e+23 
0.00521459 6.90023e+23 
0.0048125 6.3662e+23 
0.00441058 5.83272e+23 
0.00400881 5.29978e+23 
0.00360721 4.76738e+23 
0.00320577 4.23552e+23 
0.00280449 3.70419e+23 
0.00240336 3.17339e+23 
0.0020024 2.64314e+23 
0.0016016 2.11345e+23 
0.00120096 1.58431e+23 
0.00080048 1.05572e+23 
0.00040016 5.27631e+22 
0 -nan 
