z dL
0.0080337 1.11598e+24 
0.00763049 1.05964e+24 
0.00722743 1.00337e+24 
0.00682454 9.47147e+23 
0.00642181 8.90983e+23 
0.00601924 8.34876e+23 
0.00561684 7.78824e+23 
0.00521459 7.22829e+23 
0.0048125 6.66891e+23 
0.00441058 6.11008e+23 
0.00400881 5.55182e+23 
0.00360721 4.99412e+23 
0.00320577 4.43698e+23 
0.00280449 3.88039e+23 
0.00240336 3.32436e+23 
0.0020024 2.76889e+23 
0.0016016 2.21401e+23 
0.00120096 1.6597e+23 
0.00080048 1.10596e+23 
0.00040016 5.5274e+22 
0 0 
